overall_rank,name,country,region,hospital_type,total_score,percentile,certification_score,quality_initiatives_score,patient_feedback_score,certification_count
59,Sree Mookambika Institute of Medical Sciences,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Arora Neuro Centre,India,Asia-Pacific,Neurological Specialty,36.0,96.35,36.0,0,0,1
59,Niramaya Hospitals Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Divine Heart & Multispecialty Hospital (A Unit of Divine Heart Hospital & Research Centre Pvt. Ltd.),India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Delhi Heart Institute & Multispeciality Hospital,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Muthu Meenakshi Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Guru Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Bharat Multispeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Naruvi Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,IQRAA International Hospital & Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Advanta Super Speciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Flores Hospital (A Unit of Mridula Healthcare Pvt. Ltd.) - (Earlier Certificate issued in the Name of Flores Hospital),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Heritage Healthcare Private Limited - (Earlier Certificate issued in the Name of Heritage Hospital),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Aster RV Hospital ( A Unit of Aster DM Healthcare Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Manorama Hospitex Pvt Ltd,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Swagat Super Speciality Surgical Institute & NH,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,"Rainbow Children's Medicare Pvt. Ltd., Medchal",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,KJMH Lifecare Private Limited - (Earlier Certificate issued in the Name of K J Multispecialty Hospital),India,Asia-Pacific,Multi Specialty,36.0,96.35,36.0,0,0,1
59,SKR Hospital & Trauma Centre Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Career Institute Of Medical Sciences (C.I.M.S),India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Supreme Hospitals Private Limited - (Earlier Certificate issued in the Name of Supreme Hospital),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Tata Main Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Bharati Vidyapeeth (Deemed To Be University) Medical College And Hospital Sangli,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Brahmchaitanya Superspeciality Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ivory Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sunrise Hospitals (A Unit of NS Health Care Services Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Aartham Multi Super Specialty Hospital,India,Asia-Pacific,Multi Specialty,36.0,96.35,36.0,0,0,1
59,Shree Jagannath Hospital & Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Lotus Hospitals and Research Centre Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Lokmanya H S S,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"GMR Varalakshmi Care Hospital, Srikakulam",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kshetrapal Hospital Multi Speciality And Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,KMC Hospital Attavar Mangalore,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"NIMS Medicity, Thiruvananthapuram",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Horizon Prime Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Chirayu Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Jubilee Mission Medical College And Research Institute,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Institute Of Human Behaviour And Allied Sciences,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Unity Trauma Center and ICU,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,CKS Hospital (A Unit of CKS Medicare Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Zydus Hospitals And Health Care Research Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shri Ram Murti Smarak Institute of Medical Sciences,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,"GCS Medical College, Hospital & Research Centre",India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,HCG Hospitals (Unit of HCG Sun Hospitals LLP),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,CKRD Memorial Hospital And Research Institute,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Shivalik Medical Centre Pvt. Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Prolife Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Amar Medical & Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Apollo Hospitals, Tondiarpet",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Tirumala Medicover Hospital (Sahrudaya Health Care Vizianagaram Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,MGM Hospital and Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Solapur Cancer Center,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Shri Mahant Indiresh Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Saraswati Mission Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sarvodya Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,KIMS Super Speciality Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kasturi Medical Centre Pvt. Ltd,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Neuro One Hospital, Trichy",India,Asia-Pacific,Neurological Specialty,36.0,96.35,36.0,0,0,1
59,Kota Heart Institute & Research Center,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Health City Hospital (A Unit of North East Health City Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Miri Piri Institute of Medical Sciences & Research (Chritable Trust), Markanda, Kurukshetra",India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,American Oncology Institute,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Ashwini Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kauvery Hospitals (Bengaluru) Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sri Manakula Vinayagar Medical College and Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,R.L. Jalappa Hospital And Research Center,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Deep Nursing Home & Children Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sewak Sabha Charitable Trust Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Medanta Lucknow (A Unit of Global Health Limited) - (Earlier Certificate issued in the Name Medanta Lucknow (A Unit of Medanta Holdings Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shree Narayana Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,BIG Apollo Spectra Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,St. Thomas Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sahayog Hospital (A Unit Of Ramade Memorial Medicare Reasearch Institute Llp,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,S N Super Speciality Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Asian Noble Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Nutema Healthcare Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shri Radhakrishna Hospital And Research Institute,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Omega Hospitals (A Unit Of Kurnool Institute Of Oncology),India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Health1 Superspeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,The Gujarat Cancer & Research Institute,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Unique Hospital Multispeciality & Research Institute,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Oscar Super Speciality Hospital & Trauma Center,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Gupta Hospital & Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ajanta Hospital & IVF Centre Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Clearmedi Radiant Hospital, Mysore",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ashwini Sahakari Rugnalaya ANI Sanshodhan Kendra NIY,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,The Medicity Rudrapur,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Konaseema Institute of Medical Sciences And Research Foundation Hospital, Amalapuram (Under Mother Theressa Educational Society, Amalapuram), Konaseema",India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Guru Nanak Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Gokul Hospital - Kuvadva Road,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"BBR Super Speciality Hospital, Medchal",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Oriana Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,MAGJ Hospital Mookkannoor,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Siddhi Vinayak Hospital & Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Imperial Hospital And Research Centre Pvt Ltd,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Surya Kiran Hospital Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Tata Medical Center,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Apollo Reach Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Chauhan Multispeciality & Trauma Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Raj Jindal Hospital And Research Center Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Pranayam Lung & Heart Institute,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Seth Mannulal Jagannath Das Trust Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,SGVP Holistic Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,SJM Super Speciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Saroj Gupta Cancer Centre & Research Institute,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Rotary Ambala Cancer and General Hospital,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,ACI Cumballa Hill Multi Specialty Hospital,India,Asia-Pacific,Multi Specialty,36.0,96.35,36.0,0,0,1
59,"Anand Orthopaedic Centre, Thanesar",India,Asia-Pacific,Orthopedic Specialty,36.0,96.35,36.0,0,0,1
59,Prakash Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"HCG Curie City Cancer Centre, Vijaywada",India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Avitis Super Specialty Hospitals Pvt. Ltd.,India,Asia-Pacific,Multi Specialty,36.0,96.35,36.0,0,0,1
59,Star Synergy Hospital (A Unit Of Saurashtra Medicare LLP),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Dr. KNS Memorial Institute of Medical Sciences - (Earlier Certificate issued in the Name of Mayo Institute of Medical Sciences),India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,"Sai Hospital, Haldwani (Nanital)",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Vadamalayan Hospital (P) Ltd.,",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Life Line Hospital & Research Centre, Azamgarh",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Shalby Hospital, Indore",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sonia Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Healing Tree Hospital (A Unit Of Manjusha Healthcare Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Guru Teg Bahadur Sahib Charitable Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sri Aurobindo Institute Of Medical Sciences (SAIMS Hospital),India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,"BMRC Hospitals Ltd., North 24 Parganas",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Moga Medicity Superspeciality Hospital (A Unit Of Moga Medicity Private Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Jeevan Rekha Critical Care And Trauma Hospital Research And Training Institute,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Neyyar Medicity,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ramaiah Medical College Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Dr. Jivraj Mehta Smarak Health Foundation & Bakeri Medical Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,S K Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Shri Ram Singh Multi Speciality Hospital, Gautam Buddha Nagar",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Atreya Hospital (A Unit Of DMRI),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shri Balaji Aarogyam Hospital Pvt Ltd,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Pulse Multispeciality Hospital & Research Centre ( A Unit Of Raja Bhrathari Healthcare Pvt Ltd .),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Sri Sharanya Nursing Home and Critical Care Centre, Warangal",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Saveera Institute of Medical Sciences Private Limited,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,"Krishna Institute of Medical Sciences Ltd., Prakasam",India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Positron Hospital(A Unit Of Mk Super Speciality Hospital Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Acharya Vinoba Bhave Rural Hospital Sawangi Meghe Wardha,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Aarbee Institute Of Medical Sciences,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Sidharth Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Jyoti Nursing Home Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sharma Medicare Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Dhanwantri Hospital and Research Center (A Unit of Dhanvantri Life Care Private Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,New Korba Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"KIMS Hospitals, Gachibowli",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Rathi Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Vinayaka Mission Super Speciality Hospitals Pvt. Ltd. - VIMS Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Zydus Sitapur Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Hakeem Abdul Hameed Centenary Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Bombay Hospital & Medical Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,CC Shroff Memorial Hospital (A Unit of Nandini Ramesh Gandhi Public Charitable Trust),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Regency Renal Sciences Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Maitreya Medicare Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Supercare Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Saideep Healthcare & Research Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kims-Kingsway Hospitals (A Unit of SPANV Medisearch Lifesciences Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Dr Sanjay Multi Speciality Hospital Pvt. Ltd,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Khandelwal Hospital & Urology Center Pvt.Ltd,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Aster Narayanadri Hospital (A Unit of Aster DM Healthcare Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,M.A.J. Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kumaran Hospitals Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Vivekananda Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Dr S S Tantia Medical College Hospital and Research Centre (Jansewa Hospital),India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Andromeda Cancer Hospital (A Unit of Andromeda Hospitals and Healthcare Private Limited),India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Navjeevan Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Vrudam Institute of Medical Science,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Shaheed Kartar Singh Sarabha Charitable Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,M/s Sankalpa Super Speciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shri Swami Bhumanand Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Chandan Hospital (Unit of Chandan Superspeciality Hospital Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Nalbari Multispeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,SRK Max Hospital (A Unit of Shri Ram Krishana Healthcare Pvt Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shri Sankalp Medical and Research Institute Pvt. Ltd.,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Plus Medicare Hospitals Pvt Ltd,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Yatharth Super Speciality Hospital (A Unit of Pristine Infracon Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Maa Kauvery (A Unit of KMC Speciality Hospitals (India) Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,VY Institute of Medical Science Pvt. Ltd.,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Shri Hari Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Krishna Heart & General Hospital,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Pulse Superspeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kailash Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shree Hospitals (A Unit of Odisha Multispeciality Hospital & Trauma Care Centre Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Accord Multispecialty Hospital,India,Asia-Pacific,Multi Specialty,36.0,96.35,36.0,0,0,1
59,Asian Institute of Medical Sciences (AIMS Hospital),India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Universal Super Speciality Hospital Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Renova Neelima Hospitals (A Unit of Manaswini Healthcare Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Aayush NRI LEPL Healthcare Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Aayush Multispeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Dhayal Hospital and Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Aster Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Accord Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Esic Medical College & Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Mittal Institute of Medical Science,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Radhika Super Speciality & Advance Trauma Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Apex Super Speciality Hospital & IVF Centre ( A Unit of Goyal Institute of Medical Sciences Pvt. Ltd.),India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Kullolli Institute of Health Services,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Yashodhara Superspeciality Hospital Pvt. Ltd. Solapur Unit II,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Anant Heart Hospital,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Velmed Hospital (A Unit of Bharat Heart & Super Speciality Hospitals Pvt. Ltd.),India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Gitam Institute of Medical Sciences & Research (Deemed To Be University),India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Waluj Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sudha Surgical Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,IBM Hospital and Trauma Centre (A Unit of Gaurav Hospital Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,B.R. Shastri Hospital ( A Unit of Aryabhatta Academic Society),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,East Coast Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Popular Medicare Limited Unit Mirzapur,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Vivanta Critical Care Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Raju Neuro & Multi Speciality Hospital,India,Asia-Pacific,Neurological Specialty,36.0,96.35,36.0,0,0,1
59,Renova Century Hospitals (A Unit of Bhargavi Healthcare Services Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Apex Hospitals, Mulund",India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Parivar Super Speciality Hospital and Research Center,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Delta Hospitals (Unit of Rajamahendri Healthcare Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Lifeline Superspeciality Hospital & Heart Centre,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Scai Superspeciality Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Srikara Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Anand Heart & Multispeciality Hospital (A Unit of Prem Malhotra Heathcare Pvt. Ltd.),India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Maitri Hospital (A Unit of Singhvi Medicare and Research Centre Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Archana Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,S.B. Mittal Memorial Heart and Critical Care Hospital,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Rajkot Cancer Society,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Malabar Medical College Hospital & Research Centre,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,The Kidney Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shri Vedanta Multi Superspeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Apollo Hospital Rourkela (Managing IPGI and SSH),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,St. Stephen's Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Mahendra Gayatri Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Gayatri Hospital (A Unit of AAS Medicare Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ojas Multispeciality Hospital LLP,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Vishnoi Hospital and Surgical Center,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Apex Institute of Medical Sciences and Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,S.P. Multi Speciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
